Unnamed: 0,GeoName,GeoFIPS,Quantity index,Thousands of chained 2012 dollars,Thousands of dollars,County,State,State and County
249,"Box Elder, UT"," ""49003""",137.271,2469337,2852645,Box Elder,UT,UT Box Elder
332,"Cache, UT"," ""49005""",144.788,5775817,6971622,Cache,UT,UT Cache
382,"Carbon, UT"," ""49007""",100.429,1088977,1288398,Carbon,UT,UT Carbon
709,"Daggett, UT"," ""49009""",194.369,111090,132753,Daggett,UT,UT Daggett
732,"Davis, UT"," ""49011""",136.011,14849447,17611924,Davis,UT,UT Davis
828,"Duchesne, UT"," ""49013""",90.182,1146902,1173057,Duchesne,UT,UT Duchesne
879,"Emery, UT"," ""49015""",110.784,1028528,1266044,Emery,UT,UT Emery
1015,"Garfield, UT"," ""49017""",145.124,284801,327291,Garfield,UT,UT Garfield
1077,"Grand, UT"," ""49019""",138.172,606293,722690,Grand,UT,UT Grand
1347,"Iron, UT"," ""49021""",158.128,1880877,2314250,Iron,UT,UT Iron
1455,"Juab, UT"," ""49023""",159.25,561830,699353,Juab,UT,UT Juab
1466,"Kane, UT"," ""49025""",154.121,388997,482127,Kane,UT,UT Kane
1913,"Millard, UT"," ""49027""",112.988,840242,1046927,Millard,UT,UT Millard
2004,"Morgan, UT"," ""49029""",137.902,316630,400576,Morgan,UT,UT Morgan
2271,"Piute, UT"," ""49031""",243.394,58547,71595,Piute,UT,UT Piute
2401,"Rich, UT"," ""49033""",185.103,144645,160920,Rich,UT,UT Rich
2483,"Salt Lake, UT"," ""49035""",140.785,94672439,115948610,Salt Lake,UT,UT Salt Lake
2495,"San Juan, UT"," ""49037""",94.681,499558,542515,San Juan,UT,UT San Juan
2509,"Sanpete, UT"," ""49039""",141.122,899866,1024051,Sanpete,UT,UT Sanpete
2562,"Sevier, UT"," ""49041""",143.386,1134973,1285963,Sevier,UT,UT Sevier
2714,"Summit, UT"," ""49043""",143.647,3331096,4091765,Summit,UT,UT Summit
2796,"Tooele, UT"," ""49045""",111.893,2148356,2545926,Tooele,UT,UT Tooele
2834,"Uintah, UT"," ""49047""",77.665,1722331,1735829,Uintah,UT,UT Uintah
2860,"Utah, UT"," ""49049""",178.22,30573196,36166707,Utah,UT,UT Utah
2931,"Wasatch, UT"," ""49051""",175.412,1032576,1311628,Wasatch,UT,UT Wasatch
2964,"Washington, UT"," ""49053""",176.756,6730012,8338042,Washington,UT,UT Washington
2989,"Wayne, UT"," ""49055""",168.23,111270,131858,Wayne,UT,UT Wayne
2993,"Weber, UT"," ""49057""",138.25,11597454,14206181,Weber,UT,UT Weber
2,"Accomack, VA"," ""51001""",68.554,1712085,2073005,Accomack,VA,VA Accomack
54,"Amelia, VA"," ""51007""",102.778,287277,341292,Amelia,VA,VA Amelia
55,"Amherst, VA"," ""51009""",92.168,726354,897148,Amherst,VA,VA Amherst
75,"Appomattox, VA"," ""51011""",104.379,269747,344323,Appomattox,VA,VA Appomattox
82,"Arlington, VA"," ""51013""",120.505,35040277,40537293,Arlington,VA,VA Arlington
146,"Bath, VA"," ""51017""",110.56,221402,273036,Bath,VA,VA Bath
216,"Bland, VA"," ""51021""",89.956,190943,228192,Bland,VA,VA Bland
240,"Botetourt, VA"," ""51023""",109.14,1194173,1458276,Botetourt,VA,VA Botetourt
292,"Brunswick, VA"," ""51025""",222.802,748530,986460,Brunswick,VA,VA Brunswick
297,"Buchanan, VA"," ""51027""",79.087,914957,1041375,Buchanan,VA,VA Buchanan
298,"Buckingham, VA"," ""51029""",74.577,446284,576033,Buckingham,VA,VA Buckingham
388,"Caroline, VA"," ""51033""",112.691,692980,883587,Caroline,VA,VA Caroline
443,"Charles City, VA"," ""51036""",107.007,194707,253601,Charles City,VA,VA Charles City
449,"Charlotte, VA"," ""51037""",101.32,233665,318592,Charlotte,VA,VA Charlotte
479,"Chesterfield, VA"," ""51041""",104.397,14924171,18509645,Chesterfield,VA,VA Chesterfield
506,"City of Alexandria, VA"," ""51510""",92.421,13138801,15812381,City of Alexandria,VA,VA City of Alexandria
509,"City of Chesapeake, VA"," ""51550""",111.718,9696743,11855494,City of Chesapeake,VA,VA City of Chesapeake
510,"City of Hampton, VA"," ""51650""",98.296,6112481,7380355,City of Hampton,VA,VA City of Hampton
511,"City of Newport News, VA"," ""51700""",118.209,12906068,15093647,City of Newport News,VA,VA City of Newport News
512,"City of Norfolk, VA"," ""51710""",90.163,17544590,21351781,City of Norfolk,VA,VA City of Norfolk
513,"City of Portsmouth, VA"," ""51740""",108.398,5616034,6880873,City of Portsmouth,VA,VA City of Portsmouth
514,"City of Richmond, VA"," ""51760""",120.826,21556561,26294785,City of Richmond,VA,VA City of Richmond
515,"City of Roanoke, VA"," ""51770""",111.491,6712970,8149276,City of Roanoke,VA,VA City of Roanoke
517,"City of Suffolk, VA"," ""51800""",100.487,3859749,4708826,City of Suffolk,VA,VA City of Suffolk
518,"City of Virginia Beach, VA"," ""51810""",109.877,20599268,25144399,City of Virginia Beach,VA,VA City of Virginia Beach
543,"Clarke, VA"," ""51043""",90.23,433893,525837,Clarke,VA,VA Clarke
657,"Craig, VA"," ""51045""",109.506,89750,114472,Craig,VA,VA Craig
687,"Culpeper, VA"," ""51047""",109.121,1753849,2153669,Culpeper,VA,VA Culpeper
695,"Cumberland, VA"," ""51049""",105.748,145400,176375,Cumberland,VA,VA Cumberland
783,"Dickenson, VA"," ""51051""",86.804,439299,481216,Dickenson,VA,VA Dickenson
893,"Essex, VA"," ""51057""",93.909,339670,422737,Essex,VA,VA Essex
914,"Fauquier, VA"," ""51061""",108.685,2659872,3297269,Fauquier,VA,VA Fauquier
943,"Floyd, VA"," ""51063""",108.029,338902,418689,Floyd,VA,VA Floyd
944,"Fluvanna, VA"," ""51065""",85.879,750430,960726,Fluvanna,VA,VA Fluvanna
979,"Franklin, VA"," ""51067""",106.581,1402034,1812697,Franklin,VA,VA Franklin
1039,"Giles, VA"," ""51071""",99.563,535370,688451,Giles,VA,VA Giles
1052,"Gloucester, VA"," ""51073""",104.74,841986,1064311,Gloucester,VA,VA Gloucester
1059,"Goochland, VA"," ""51075""",177.79,2634203,3557774,Goochland,VA,VA Goochland
1102,"Grayson, VA"," ""51077""",113.423,253027,324473,Grayson,VA,VA Grayson
1123,"Greene, VA"," ""51079""",113.208,428240,532582,Greene,VA,VA Greene
1154,"Halifax, VA"," ""51083""",81.092,1049959,1310820,Halifax,VA,VA Halifax
1185,"Hanover, VA"," ""51085""",122.224,5567064,6918183,Hanover,VA,VA Hanover
1244,"Henrico, VA"," ""51087""",126.03,27100902,32916998,Henrico,VA,VA Henrico
1265,"Highland, VA"," ""51091""",102.152,70287,79712,Highland,VA,VA Highland
1354,"Isle of Wight, VA"," ""51093""",72.982,1207321,1461560,Isle of Wight,VA,VA Isle of Wight
1499,"King George, VA"," ""51099""",131.328,1978845,2311549,King George,VA,VA King George
1500,"King William, VA"," ""51101""",110.824,494102,614937,King William,VA,VA King William
1501,"King and Queen, VA"," ""51097""",81.661,132751,173445,King and Queen,VA,VA King and Queen
1580,"Lancaster, VA"," ""51103""",101.146,422140,525800,Lancaster,VA,VA Lancaster
1629,"Lee, VA"," ""51105""",84.942,373235,459253,Lee,VA,VA Lee
1712,"Loudoun, VA"," ""51107""",138.745,27825859,31711698,Loudoun,VA,VA Loudoun
1714,"Louisa, VA"," ""51109""",92.196,2053447,2651504,Louisa,VA,VA Louisa
1727,"Lunenburg, VA"," ""51111""",94.319,207974,262291,Lunenburg,VA,VA Lunenburg
1766,"Madison, VA"," ""51113""",90.262,340315,431151,Madison,VA,VA Madison
1830,"Mathews, VA"," ""51115""",101.867,199848,244876,Mathews,VA,VA Mathews
1872,"Mecklenburg, VA"," ""51117""",104.908,989016,1236084,Mecklenburg,VA,VA Mecklenburg
1907,"Middlesex, VA"," ""51119""",108.31,344170,432470,Middlesex,VA,VA Middlesex
2043,"Nelson, VA"," ""51125""",119.061,519375,642691,Nelson,VA,VA Nelson
2055,"New Kent, VA"," ""51127""",152.296,585771,755265,New Kent,VA,VA New Kent
2086,"Northampton, VA"," ""51131""",79.592,406561,499633,Northampton,VA,VA Northampton
2088,"Northumberland, VA"," ""51133""",97.663,382168,466089,Northumberland,VA,VA Northumberland
2091,"Nottoway, VA"," ""51135""",110.984,470167,597234,Nottoway,VA,VA Nottoway
2137,"Orange, VA"," ""51137""",111.285,1031071,1332520,Orange,VA,VA Orange
2177,"Page, VA"," ""51139""",128.963,642297,781997,Page,VA,VA Page
2193,"Patrick, VA"," ""51141""",93.844,388677,499506,Patrick,VA,VA Patrick
2319,"Powhatan, VA"," ""51145""",119.037,766932,974313,Powhatan,VA,VA Powhatan
2329,"Prince Edward, VA"," ""51147""",104.102,642684,808511,Prince Edward,VA,VA Prince Edward
2344,"Pulaski, VA"," ""51155""",128.533,1335567,1527603,Pulaski,VA,VA Pulaski
2379,"Rappahannock, VA"," ""51157""",117.16,285582,323899,Rappahannock,VA,VA Rappahannock
2413,"Richmond, VA"," ""51159""",108.24,257731,327482,Richmond,VA,VA Richmond
2466,"Russell, VA"," ""51167""",81.379,576224,687930,Russell,VA,VA Russell
2545,"Scott, VA"," ""51169""",89.566,370381,464161,Scott,VA,VA Scott
2582,"Shenandoah, VA"," ""51171""",102.391,1705365,2043090,Shenandoah,VA,VA Shenandoah
2615,"Smyth, VA"," ""51173""",94.635,972138,1165259,Smyth,VA,VA Smyth
2663,"Stafford, VA"," ""51179""",120.63,5622629,6782141,Stafford,VA,VA Stafford
2723,"Surry, VA"," ""51181""",77.954,1018341,1360338,Surry,VA,VA Surry
2727,"Sussex, VA"," ""51183""",94.052,354287,427964,Sussex,VA,VA Sussex
2758,"Tazewell, VA"," ""51185""",78.801,1082757,1297626,Tazewell,VA,VA Tazewell
2929,"Warren, VA"," ""51187""",148.122,1646669,2078040,Warren,VA,VA Warren
3010,"Westmoreland, VA"," ""51193""",113.409,422129,538322,Westmoreland,VA,VA Westmoreland
3098,"Wythe, VA"," ""51197""",120.806,1384614,1647964,Wythe,VA,VA Wythe
29,"Albemarle + Charlottesville, VA*"," ""51901""",120.732,11122188,13626680,Albemarle + Charlottesville,VA,VA Albemarle + Charlottesville
42,"Alleghany + Covington, VA*"," ""51903""",81.17,754235,920983,Alleghany + Covington,VA,VA Alleghany + Covington
165,"Bedford, VA*"," ""51019""",100.298,1811429,2240173,Bedford,VA,VA Bedford
369,"Campbell + Lynchburg, VA*"," ""51911""",102.688,6545822,7948662,Campbell + Lynchburg,VA,VA Campbell + Lynchburg
389,"Carroll + Galax, VA*"," ""51913""",95.11,834734,1052904,Carroll + Galax,VA,VA Carroll + Galax
982,"Frederick + Winchester, VA*"," ""51921""",122.157,6461969,7934377,Frederick + Winchester,VA,VA Frederick + Winchester
1125,"Greensville + Emporia, VA*"," ""51923""",191.711,1374131,1814972,Greensville + Emporia,VA,VA Greensville + Emporia
1245,"Henry + Martinsville, VA*"," ""51929""",111.239,2145133,2694374,Henry + Martinsville,VA,VA Henry + Martinsville
1384,"James City + Williamsburg, VA*"," ""51931""",132.639,5305687,6492422,James City + Williamsburg,VA,VA James City + Williamsburg
1968,"Montgomery + Radford, VA*"," ""51933""",114.101,4915866,6055543,Montgomery + Radford,VA,VA Montgomery + Radford
2270,"Pittsylvania + Danville, VA*"," ""51939""",99.734,3201771,3957201,Pittsylvania + Danville,VA,VA Pittsylvania + Danville
2330,"Prince George + Hopewell, VA*"," ""51941""",96.491,3607669,4386717,Prince George + Hopewell,VA,VA Prince George + Hopewell
2425,"Roanoke + Salem, VA*"," ""51944""",98.472,5615519,6762936,Roanoke + Salem,VA,VA Roanoke + Salem
2439,"Rockingham + Harrisonburg, VA*"," ""51947""",105.829,7972516,9499442,Rockingham + Harrisonburg,VA,VA Rockingham + Harrisonburg
2626,"Southampton + Franklin, VA*"," ""51949""",94.677,708323,900307,Southampton + Franklin,VA,VA Southampton + Franklin
2636,"Spotsylvania + Fredericksburg, VA*"," ""51951""",117.812,5943497,7335028,Spotsylvania + Fredericksburg,VA,VA Spotsylvania + Fredericksburg
2936,"Washington + Bristol, VA*"," ""51953""",119.64,3288442,3895060,Washington + Bristol,VA,VA Washington + Bristol
3069,"Wise + Norton, VA*"," ""51955""",72.127,1363863,1629412,Wise + Norton,VA,VA Wise + Norton
3114,"York + Poquoson, VA*"," ""51958""",103.865,2497814,3105437,York + Poquoson,VA,VA York + Poquoson
20,"Addison, VT"," ""50001""",101.872,1577229,1873294,Addison,VT,VT Addison
175,"Bennington, VT"," ""50003""",100.74,1557956,1900730,Bennington,VT,VT Bennington
342,"Caledonia, VT"," ""50005""",96.576,1035021,1277348,Caledonia,VT,VT Caledonia
492,"Chittenden, VT"," ""50007""",108.48,11029063,13147935,Chittenden,VT,VT Chittenden
894,"Essex, VT"," ""50009""",98.088,137101,172419,Essex,VT,VT Essex
980,"Franklin, VT"," ""50011""",116.817,1902426,2308008,Franklin,VT,VT Franklin
1074,"Grand Isle, VT"," ""50013""",93.41,172915,213832,Grand Isle,VT,VT Grand Isle
1575,"Lamoille, VT"," ""50015""",109.677,1064580,1317241,Lamoille,VT,VT Lamoille
2138,"Orange, VT"," ""50017""",96.415,757604,938555,Orange,VT,VT Orange
2143,"Orleans, VT"," ""50019""",115.584,1014308,1259997,Orleans,VT,VT Orleans
2469,"Rutland, VT"," ""50021""",95.396,2365006,2903823,Rutland,VT,VT Rutland
2965,"Washington, VT"," ""50023""",106.585,3432563,4173860,Washington,VT,VT Washington
3057,"Windham, VT"," ""50025""",91.366,2056687,2576769,Windham,VT,VT Windham
3058,"Windsor, VT"," ""50027""",103.799,2459803,3039994,Windsor,VT,VT Windsor
18,"Adams, WA"," ""53001""",110.037,895106,1024886,Adams,WA,WA Adams
93,"Asotin, WA"," ""53003""",113.529,635697,798248,Asotin,WA,WA Asotin
186,"Benton, WA"," ""53005""",116.605,10947357,13335494,Benton,WA,WA Benton
462,"Chelan, WA"," ""53007""",117.545,4289526,5279018,Chelan,WA,WA Chelan
523,"Clallam, WA"," ""53009""",101.469,2348495,2996092,Clallam,WA,WA Clallam
537,"Clark, WA"," ""53011""",145.549,21447374,26301405,Clark,WA,WA Clark
617,"Columbia, WA"," ""53013""",121.803,372009,468575,Columbia,WA,WA Columbia
655,"Cowlitz, WA"," ""53015""",119.796,4822730,6047768,Cowlitz,WA,WA Cowlitz
821,"Douglas, WA"," ""53017""",99.951,1680339,2124578,Douglas,WA,WA Douglas
928,"Ferry, WA"," ""53019""",110.994,189950,239371,Ferry,WA,WA Ferry
981,"Franklin, WA"," ""53021""",134.854,3776640,4501356,Franklin,WA,WA Franklin
1016,"Garfield, WA"," ""53023""",116.108,148828,193683,Garfield,WA,WA Garfield
1091,"Grant, WA"," ""53025""",101.827,5342288,6303546,Grant,WA,WA Grant
1099,"Grays Harbor, WA"," ""53027""",104.428,2284427,2987855,Grays Harbor,WA,WA Grays Harbor
1353,"Island, WA"," ""53029""",119.685,3165730,3897482,Island,WA,WA Island
1421,"Jefferson, WA"," ""53031""",111.789,995998,1250588,Jefferson,WA,WA Jefferson
1503,"King, WA"," ""53033""",164.198,328802895,377060810,King,WA,WA King
1514,"Kitsap, WA"," ""53035""",117.063,11741512,14373182,Kitsap,WA,WA Kitsap
1515,"Kittitas, WA"," ""53037""",128.616,1695162,2137584,Kittitas,WA,WA Kittitas
1519,"Klickitat, WA"," ""53039""",164.949,1516441,1809037,Klickitat,WA,WA Klickitat
1647,"Lewis, WA"," ""53041""",117.73,3037819,3930937,Lewis,WA,WA Lewis
1677,"Lincoln, WA"," ""53043""",107.847,474027,581863,Lincoln,WA,WA Lincoln
1825,"Mason, WA"," ""53045""",104.914,1463740,1866421,Mason,WA,WA Mason
2114,"Okanogan, WA"," ""53047""",108.527,1293086,1589916,Okanogan,WA,WA Okanogan
2175,"Pacific, WA"," ""53049""",108.272,675626,851851,Pacific,WA,WA Pacific
2206,"Pend Oreille, WA"," ""53051""",91.083,458046,579290,Pend Oreille,WA,WA Pend Oreille
2249,"Pierce, WA"," ""53053""",121.986,41534870,50955340,Pierce,WA,WA Pierce
2496,"San Juan, WA"," ""53055""",113.065,754369,941546,San Juan,WA,WA San Juan
2606,"Skagit, WA"," ""53057""",119.064,6766106,7659302,Skagit,WA,WA Skagit
2609,"Skamania, WA"," ""53059""",99.48,254399,325675,Skamania,WA,WA Skamania
2616,"Snohomish, WA"," ""53061""",125.238,44036018,51950334,Snohomish,WA,WA Snohomish
2635,"Spokane, WA"," ""53063""",128.041,25227067,30891128,Spokane,WA,WA Spokane
2687,"Stevens, WA"," ""53065""",108.099,1012021,1287480,Stevens,WA,WA Stevens
2778,"Thurston, WA"," ""53067""",126.002,13055380,16245024,Thurston,WA,WA Thurston
2895,"Wahkiakum, WA"," ""53069""",109.895,86563,107583,Wahkiakum,WA,WA Wahkiakum
2902,"Walla Walla, WA"," ""53071""",111.046,2997301,3642288,Walla Walla,WA,WA Walla Walla
3015,"Whatcom, WA"," ""53073""",136.203,13143464,16036428,Whatcom,WA,WA Whatcom
3031,"Whitman, WA"," ""53075""",118.332,2445619,3051659,Whitman,WA,WA Whitman
3100,"Yakima, WA"," ""53077""",118.396,9978061,11864827,Yakima,WA,WA Yakima
19,"Adams, WI"," ""55001""",100.005,528843,650172,Adams,WI,WI Adams
90,"Ashland, WI"," ""55003""",94.719,644987,824706,Ashland,WI,WI Ashland
135,"Barron, WI"," ""55005""",111.349,2030539,2449166,Barron,WI,WI Barron
150,"Bayfield, WI"," ""55007""",102.49,403195,500893,Bayfield,WI,WI Bayfield
289,"Brown, WI"," ""55009""",110.834,16798874,19997017,Brown,WI,WI Brown
303,"Buffalo, WI"," ""55011""",91.35,472566,602445,Buffalo,WI,WI Buffalo
316,"Burnett, WI"," ""55013""",108.521,511143,637786,Burnett,WI,WI Burnett
357,"Calumet, WI"," ""55015""",114.68,1599249,1870913,Calumet,WI,WI Calumet
490,"Chippewa, WI"," ""55017""",116.007,2710774,3238002,Chippewa,WI,WI Chippewa
538,"Clark, WI"," ""55019""",115.328,1307470,1537296,Clark,WI,WI Clark
618,"Columbia, WI"," ""55021""",100.981,2598057,3237035,Columbia,WI,WI Columbia
671,"Crawford, WI"," ""55023""",97.174,642528,809326,Crawford,WI,WI Crawford
719,"Dane, WI"," ""55025""",129.093,42540992,50020775,Dane,WI,WI Dane
802,"Dodge, WI"," ""55027""",99.262,3480864,4235459,Dodge,WI,WI Dodge
807,"Door, WI"," ""55029""",106.161,1244375,1534454,Door,WI,WI Door
822,"Douglas, WI"," ""55031""",102.933,1756016,2133418,Douglas,WI,WI Douglas
833,"Dunn, WI"," ""55033""",103.548,1777900,2184456,Dunn,WI,WI Dunn
846,"Eau Claire, WI"," ""55035""",116.187,5941301,7070771,Eau Claire,WI,WI Eau Claire
937,"Florence, WI"," ""55037""",81.924,114563,151384,Florence,WI,WI Florence
946,"Fond du Lac, WI"," ""55039""",106.347,4834573,5817790,Fond du Lac,WI,WI Fond du Lac
950,"Forest, WI"," ""55041""",91.123,267134,343184,Forest,WI,WI Forest
1092,"Grant, WI"," ""55043""",114.607,2165209,2587467,Grant,WI,WI Grant
1108,"Green, WI"," ""55045""",116.308,1733494,2062053,Green,WI,WI Green
1106,"Green Lake, WI"," ""55047""",87.368,561904,697859,Green Lake,WI,WI Green Lake
1342,"Iowa, WI"," ""55049""",107.173,1057223,1316851,Iowa,WI,WI Iowa
1348,"Iron, WI"," ""55051""",93.545,157670,205063,Iron,WI,WI Iron
1382,"Jackson, WI"," ""55053""",84.55,714454,885729,Jackson,WI,WI Jackson
1422,"Jefferson, WI"," ""55055""",102.814,3357865,4045505,Jefferson,WI,WI Jefferson
1458,"Juneau, WI"," ""55057""",97.476,848910,1043599,Juneau,WI,WI Juneau
1481,"Kenosha, WI"," ""55059""",124.612,6972652,8557656,Kenosha,WI,WI Kenosha
1493,"Kewaunee, WI"," ""55061""",92.531,713541,832786,Kewaunee,WI,WI Kewaunee
1536,"La Crosse, WI"," ""55063""",118.137,7027138,8652869,La Crosse,WI,WI La Crosse
1553,"Lafayette, WI"," ""55065""",121.132,592486,704114,Lafayette,WI,WI Lafayette
1584,"Langlade, WI"," ""55067""",98.649,678522,842960,Langlade,WI,WI Langlade
1678,"Lincoln, WI"," ""55069""",125.086,1250386,1531328,Lincoln,WI,WI Lincoln
1775,"Manitowoc, WI"," ""55071""",89.975,3609842,4433308,Manitowoc,WI,WI Manitowoc
1776,"Marathon, WI"," ""55073""",113.339,8072924,9719367,Marathon,WI,WI Marathon
1781,"Marinette, WI"," ""55075""",99.097,1839586,2186762,Marinette,WI,WI Marinette
1802,"Marquette, WI"," ""55077""",106.582,380049,473935,Marquette,WI,WI Marquette
1885,"Menominee, WI"," ""55078""",92.347,146572,189873,Menominee,WI,WI Menominee
1920,"Milwaukee, WI"," ""55079""",102.388,53130417,64131960,Milwaukee,WI,WI Milwaukee
1962,"Monroe, WI"," ""55081""",112.714,2074806,2491936,Monroe,WI,WI Monroe
2105,"Oconto, WI"," ""55083""",106.83,963116,1161265,Oconto,WI,WI Oconto
2126,"Oneida, WI"," ""55085""",103.169,1589317,1943584,Oneida,WI,WI Oneida
2166,"Outagamie, WI"," ""55087""",120.315,11874414,14331274,Outagamie,WI,WI Outagamie
2174,"Ozaukee, WI"," ""55089""",106.463,4851764,5876144,Ozaukee,WI,WI Ozaukee
2214,"Pepin, WI"," ""55091""",112.124,283270,339491,Pepin,WI,WI Pepin
2250,"Pierce, WI"," ""55093""",105.925,1090794,1317798,Pierce,WI,WI Pierce
2297,"Polk, WI"," ""55095""",110.287,1503223,1829420,Polk,WI,WI Polk
2305,"Portage, WI"," ""55097""",120.072,3818910,4534029,Portage,WI,WI Portage
2328,"Price, WI"," ""55099""",100.201,559026,682551,Price,WI,WI Price
2361,"Racine, WI"," ""55101""",91.411,7413316,9100374,Racine,WI,WI Racine
2409,"Richland, WI"," ""55103""",120.746,721718,840712,Richland,WI,WI Richland
2435,"Rock, WI"," ""55105""",114.894,6991024,8530214,Rock,WI,WI Rock
2462,"Rusk, WI"," ""55107""",115.349,525024,681166,Rusk,WI,WI Rusk
2520,"Sauk, WI"," ""55111""",109.073,3500475,4376177,Sauk,WI,WI Sauk
2522,"Sawyer, WI"," ""55113""",97.691,614321,800611,Sawyer,WI,WI Sawyer
2570,"Shawano, WI"," ""55115""",104.686,1222517,1466082,Shawano,WI,WI Shawano
2572,"Sheboygan, WI"," ""55117""",107.182,6470065,7747640,Sheboygan,WI,WI Sheboygan
2644,"St Croix, WI"," ""55109""",135.444,3852010,4765171,St Croix,WI,WI St Croix
2755,"Taylor, WI"," ""55119""",97.494,781121,966028,Taylor,WI,WI Taylor
2808,"Trempealeau, WI"," ""55121""",102.395,1208312,1474043,Trempealeau,WI,WI Trempealeau
2883,"Vernon, WI"," ""55123""",101.96,945383,1120147,Vernon,WI,WI Vernon
2886,"Vilas, WI"," ""55125""",103.199,789345,999332,Vilas,WI,WI Vilas
2911,"Walworth, WI"," ""55127""",108.502,4186626,5185311,Walworth,WI,WI Walworth
2935,"Washburn, WI"," ""55129""",103.021,540311,674772,Washburn,WI,WI Washburn
2966,"Washington, WI"," ""55131""",112.596,6272850,7601632,Washington,WI,WI Washington
2972,"Waukesha, WI"," ""55133""",112.535,28592130,33869913,Waukesha,WI,WI Waukesha
2973,"Waupaca, WI"," ""55135""",99.721,1834493,2181785,Waupaca,WI,WI Waupaca
2974,"Waushara, WI"," ""55137""",102.244,617219,742521,Waushara,WI,WI Waushara
3063,"Winnebago, WI"," ""55139""",111.242,9966665,11586606,Winnebago,WI,WI Winnebago
3074,"Wood, WI"," ""55141""",102.074,3648600,4446038,Wood,WI,WI Wood
130,"Barbour, WV"," ""54001""",114.419,404451,443661,Barbour,WV,WV Barbour
190,"Berkeley, WV"," ""54003""",121.735,3679915,4513174,Berkeley,WV,WV Berkeley
236,"Boone, WV"," ""54005""",46.766,627913,675946,Boone,WV,WV Boone
260,"Braxton, WV"," ""54007""",92.403,277895,361044,Braxton,WV,WV Braxton
274,"Brooke, WV"," ""54009""",131.844,1137528,1363927,Brooke,WV,WV Brooke
331,"Cabell, WV"," ""54011""",99.774,4452842,5375074,Cabell,WV,WV Cabell
353,"Calhoun, WV"," ""54013""",69.29,105045,125392,Calhoun,WV,WV Calhoun
562,"Clay, WV"," ""54015""",58.42,119183,143459,Clay,WV,WV Clay
798,"Doddridge, WV"," ""54017""",441.052,968864,758122,Doddridge,WV,WV Doddridge
925,"Fayette, WV"," ""54019""",78.632,959756,1152776,Fayette,WV,WV Fayette
1043,"Gilmer, WV"," ""54021""",85.293,176978,197288,Gilmer,WV,WV Gilmer
